policy,step,time_start_s,time_end_s,time_end_h,requested_active_cfl_cap,solver_timestep_limiter,legacy_size_cfl,raw_face_cfl_reported_by_solver,cumulative_number_dissolution_m3,cumulative_beta_volume_dissolution,cumulative_mol_B_returned_mol_m3,dt_s,global_max_cfl,global_face_index,global_face_velocity_m_s,active_M0_cfl,active_M3_cfl,population_active_cfl,lower_tail_active_cfl,boundary_candidate_cfl,boundary_active_cfl,boundary_active,boundary_flux_always_executed,M0_support_low_cell,M0_support_high_cell,M0_support_low_radius_m,M0_support_high_radius_m,M3_support_low_cell,M3_support_high_cell,M3_support_low_radius_m,M3_support_high_radius_m,lower_tail_low_cell,lower_tail_high_cell,lower_tail_low_radius_m,lower_tail_high_radius_m,first_cell_M0_fraction,first_cell_M3_fraction,lower_boundary_radius_m,lower_boundary_velocity_m_s,active_definition,lower_tail_definition,boundary_active_definition,M0_covered_fraction,M3_covered_fraction,lower_tail_M0_fraction
current_implicit_policy,191,290.20967252998463,291.45254009753626,0.08095903891598229,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8486260601772257e+19,802893389243413.5,3.5455503347645337e-13,8.645785887889326e-09,1.2428675675516305,1.8486260601772257e+19,0,-11768392.185838986,2.4145585562458662,0.876081076433056,2.4145585562458662,104.45491552678904,1.8486260601772257e+19,0.0,False,True,1148,2205,3.225914248638374e-09,1.8948868657022927e-08,1296,2232,4.132528628129696e-09,1.982468405589743e-08,673,1164,1.456912816649661e-09,3.31900597478693e-09,2.427206727052109e-28,2.931023945777794e-32,4.724027182871601e-10,-11768392.185838986,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990011023341,0.9999990124210817,9.919460569731523e-07
current_implicit_policy,192,291.45254009753626,292.69529244941185,0.08130424790261441,UNBOUNDED,legacy_active_cell_cfl,0.35000000000000003,1.848454951149236e+19,834311472955847.2,3.684291540903059e-13,8.98410480846414e-09,1.2427523518755743,1.848454951149236e+19,0,-11768393.849837098,2.446710337363475,0.8760496665121512,2.446710337363475,110.93166343273505,1.848454951149236e+19,0.0,False,True,1146,2205,3.2151353762647884e-09,1.8948868657022927e-08,1296,2232,4.132528628129696e-09,1.982468405589743e-08,669,1163,1.4471930038371446e-09,3.3134563734494453e-09,2.5091375435836664e-28,3.029943790976697e-32,4.724027182871601e-10,-11768393.849837098,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990008352677,0.9999990005666455,1.0041194953768074e-06
current_implicit_policy,193,292.69529244941185,293.93793062956865,0.08164942517488018,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8482853925223834e+19,866774437897965.5,3.827646907580617e-13,9.333675309275079e-09,1.2426381801567965,1.8482853925223834e+19,0,-11768395.499062283,2.4792816547328185,0.8821059852390916,2.4792816547328185,116.95383035474671,1.8482853925223834e+19,0.0,False,True,1144,2205,3.2043925197554478e-09,1.8948868657022927e-08,1295,2232,4.125618762171008e-09,1.982468405589743e-08,665,1161,1.4375380368822735e-09,3.302384993179517e-09,2.5933258116750064e-28,3.131588659452701e-32,4.724027182871601e-10,-11768395.499062283,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990004232918,0.9999990062594142,1.0021269291687312e-06
current_implicit_policy,194,293.93793062956865,295.1804556732368,0.08199457102034355,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8481173713358205e+19,900310613868833.5,3.975741538241706e-13,9.694802453709444e-09,1.242525043668155,1.8481173713358205e+19,0,-11768397.133632408,2.479137968151093,0.8943678538181873,2.479137968151093,123.33085319067153,1.8481173713358205e+19,0.0,False,True,1144,2207,3.2043925197554478e-09,1.9012395511408505e-08,1293,2231,4.111833672217584e-09,1.9791535850082924e-08,661,1159,1.427947483165065e-09,3.2913506061418103e-09,2.679818708072048e-28,3.236015487090385e-32,4.724027182871601e-10,-11768397.133632408,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990034063674,0.9999990067141405,1.0003577597676437e-06
current_implicit_policy,195,295.1804556732368,296.4228686069997,0.08233968572416658,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8479508747480994e+19,934948911615477.9,4.128703101777579e-13,1.0067797560968516e-08,1.2424129337629053,1.8479508747480994e+19,0,-11768398.753664346,2.478995585359686,0.8881700471041466,2.478995585359686,131.0845729569726,1.8479508747480994e+19,0.0,False,True,1144,2209,3.2043925197554478e-09,1.9076135342162286e-08,1294,2232,4.1187204499731925e-09,1.982468405589743e-08,657,1157,1.4184209129517658e-09,3.280353088729405e-09,2.768664013737692e-28,3.3432819387842674e-32,4.724027182871601e-10,-11768398.753664346,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990031102345,0.9999990000195208,9.988051747130143e-07
current_implicit_policy,196,296.4228686069997,297.6558525551308,0.08268218126531411,UNBOUNDED,legacy_active_cell_cfl,0.35,1.833926558911725e+19,970441867443482.8,4.2854388067960866e-13,1.0449995871140692e-08,1.232983948131096,1.833926558911725e+19,0,-11768400.359273974,2.5432887364776393,0.8693569536451512,2.5432887364776393,137.26431041036767,1.833926558911725e+19,0.0,False,True,1139,2206,3.177692159138233e-09,1.8980605506702153e-08,1296,2235,4.132528628129696e-09,1.9924462158616037e-08,653,1155,1.408957899375597e-09,3.2693923177483916e-09,2.859910134504409e-28,3.453446433376124e-32,4.724027182871601e-10,-11768400.359273974,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990007805264,0.9999990104513828,9.974626076195461e-07
current_implicit_policy,197,297.6558525551308,298.88872851706975,0.08302464681029716,UNBOUNDED,legacy_active_cell_cfl,0.35,1.833766187555455e+19,1007078736949170.6,4.447225996329459e-13,1.084451217130254e-08,1.2328759619389222,1.833766187555455e+19,0,-11768401.93865092,2.5771187846259793,0.8999243025119943,2.5771187846259793,147.1126890060849,1.833766187555455e+19,0.0,False,True,1137,2206,3.167074413102252e-09,1.8980605506702153e-08,1291,2231,4.09809464291978e-09,1.9791535850082924e-08,649,1153,1.3995580184176328e-09,3.2584681704164943e-09,2.9528847608243993e-28,3.5656972505281103e-32,4.724027182871601e-10,-11768401.93865092,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990000834889,0.9999990056925765,9.961278268098486e-07
current_implicit_policy,198,298.88872851706975,300.121497467387,0.08336708262982971,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8336072635433615e+19,1044889520917128.6,4.614197152838334e-13,1.1251669518491877e-08,1.2327689503172083,1.8336072635433615e+19,0,-11768403.504047018,2.5941268037069736,0.887536481984665,2.5941268037069736,156.5113394614117,1.8336072635433615e+19,0.0,False,True,1136,2207,3.161778851559916e-09,1.9012395511408505e-08,1293,2233,4.111833672217584e-09,1.9857887780573993e-08,645,1151,1.3902208488877782e-09,3.247580524361694e-09,3.0483207994530125e-28,3.680919232947739e-32,4.724027182871601e-10,-11768403.504047018,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990009448942,0.999999002739371,9.949917888677212e-07
current_implicit_policy,199,300.121497467387,301.3541603726038,0.08370948899238995,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8334497749216328e+19,1083904813054395.8,4.786487377109051e-13,1.1671797354505232e-08,1.232662905216844,1.8334497749216328e+19,0,-11768405.055572696,2.628621489337381,0.8998628831221637,2.628621489337381,167.87363434444757,1.8334497749216328e+19,0.0,False,True,1134,2207,3.1512142772756326e-09,1.9012395511408505e-08,1291,2232,4.09809464291978e-09,1.982468405589743e-08,641,1149,1.38094597240593e-09,3.236729257620858e-09,3.146267443065266e-28,3.799171748579024e-32,4.724027182871601e-10,-11768405.055572696,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990000819319,0.9999990048665628,9.940485083988165e-07
current_implicit_policy,200,301.3541603726038,302.57748362975383,0.08404930100826495,UNBOUNDED,legacy_active_cell_cfl,0.35,1.819558318874718e+19,1123844789954830.2,4.96286097834553e-13,1.2101882460790389e-08,1.2233232571499861,1.819558318874718e+19,0,-11768406.593337458,2.626140555179348,0.905513721025267,2.626140555179348,177.38904933613145,1.819558318874718e+19,0.0,False,True,1133,2208,3.1459452349476836e-09,1.9044238760169634e-08,1289,2231,4.084401520373341e-09,1.9791535850082924e-08,637,1147,1.3717329733832082e-09,3.225914248638374e-09,3.246774475658998e-28,3.9205148788150174e-32,4.724027182871601e-10,-11768406.593337458,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990000830333,0.9999990046065149,9.93292205257846e-07
current_implicit_policy,201,302.57748362975383,303.800704731335,0.08438908464759305,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8194066076070382e+19,1165032883875333.8,5.144746222569257e-13,1.2545407648489983e-08,1.223221101581158,1.8194066076070382e+19,0,-11768408.106041213,2.732543972517281,0.8930616086457217,2.732543972517281,187.43833124263548,1.8194066076070382e+19,0.0,False,True,1127,2205,3.1145154803082065e-09,1.8948868657022927e-08,1291,2233,4.09809464291978e-09,1.9857887780573993e-08,634,1145,1.3648635827602074e-09,3.2151353762647884e-09,3.349099957387383e-28,4.044052853926954e-32,4.724027182871601e-10,-11768408.106041213,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990031499894,0.9999990023018129,9.924432947657893e-07
current_implicit_policy,202,303.800704731335,305.0238245951888,0.08472884016533022,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8192562594260308e+19,1207500775365678.5,5.332283010027707e-13,1.3002714062834271e-08,1.2231198638538099,1.8192562594260308e+19,0,-11768409.605403002,2.7688454468711723,0.9054540047840457,2.7688454468711723,202.89521901646924,1.8192562594260308e+19,0.0,False,True,1125,2205,3.104108828959067e-09,1.8948868657022927e-08,1289,2232,4.084401520373341e-09,1.982468405589743e-08,630,1143,1.3557578776092588e-09,3.2043925197554478e-09,3.454046735910393e-28,4.1707549396880503e-32,4.724027182871601e-10,-11768409.605403002,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990018565783,0.9999990041079926,9.918534434830377e-07
current_implicit_policy,203,305.0238245951888,306.24684413166,0.08506856781435,UNBOUNDED,legacy_active_cell_cfl,0.35000000000000003,1.819107263198336e+19,1251280748683035.8,5.52561390692002e-13,1.3474149349947622e-08,1.2230195364712355,1.819107263198336e+19,0,-11768411.091527192,2.8056220379130625,0.918007200698757,2.8056220379130625,219.75583942895514,1.819107263198336e+19,0.0,False,True,1123,2205,3.0937369497576303e-09,1.8948868657022927e-08,1287,2231,4.070754151188259e-09,1.9791535850082924e-08,626,1141,1.3467129212887013e-09,3.1936855587691483e-09,3.5616653138955423e-28,4.300682084342758e-32,4.724027182871601e-10,-11768411.091527192,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990004560311,0.9999990035461509,9.914353011608164e-07
current_implicit_policy,204,306.24684413166,307.4697642436639,0.0854082678454622,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8189596078903777e+19,1296405698855456.2,5.724884176589103e-13,1.39600677329101e-08,1.2229201120039193,1.8189596078903777e+19,0,-11768412.564517288,2.824115035187341,0.9053953576709077,2.824115035187341,236.24588250523584,1.8189596078903777e+19,0.0,False,True,1122,2206,3.0885640133891436e-09,1.8980605506702153e-08,1289,2233,4.084401520373341e-09,1.9857887780573993e-08,623,1139,1.3399688265611701e-09,3.1830143733667876e-09,3.672006769923001e-28,4.433895930990046e-32,4.724027182871601e-10,-11768412.564517288,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999002186407,0.9999990017922189,9.911012124588239e-07
current_implicit_policy,205,307.4697642436639,308.6834346323842,0.08574539850899561,UNBOUNDED,legacy_active_cell_cfl,0.3499999999999999,1.805201882425981e+19,1342550603824899.8,5.928658532504851e-13,1.4456969281145237e-08,1.2136703887202753,1.805201882425981e+19,0,-11768414.024475928,2.821454927450159,0.9110780224765592,2.821454927450159,252.20071128170704,1.805201882425981e+19,0.0,False,True,1121,2207,3.08339972651837e-09,1.9012395511408505e-08,1287,2232,4.070754151188259e-09,1.982468405589743e-08,619,1137,1.3310292071001148e-09,3.1723788440100194e-09,3.7851227822016392e-28,4.5704588462201115e-32,4.724027182871601e-10,-11768414.024475928,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990030538912,0.9999990032001973,9.910113525999765e-07
current_implicit_policy,206,308.6834346323842,309.89700923477744,0.08608250256521596,UNBOUNDED,legacy_active_cell_cfl,0.3499999999999999,1.8050596310354491e+19,1390086574500635.0,6.138575788021839e-13,1.496885022317501e-08,1.2135746023932297,1.8050596310354491e+19,0,-11768415.46068602,2.8589193959164536,0.9236985550244728,2.8589193959164536,280.46178322463345,1.8050596310354491e+19,0.0,False,True,1119,2207,3.0730970434439765e-09,1.9012395511408505e-08,1285,2231,4.057152382487053e-09,1.9791535850082924e-08,615,1135,1.3221492284266095e-09,3.161778851559916e-09,3.9001766045013764e-28,4.709360623080124e-32,4.724027182871601e-10,-11768415.46068602,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990016467357,0.999999002347257,9.908903955045552e-07
current_implicit_policy,207,309.89700923477744,311.1104889085728,0.08641958025238133,UNBOUNDED,legacy_active_cell_cfl,0.35,1.8049186534505505e+19,1439047593203817.0,6.354786007932931e-13,1.549607649036292e-08,1.2134796737953242,1.8049186534505505e+19,0,-11768416.884259116,2.8968746781806765,0.911020997727328,2.8968746781806765,302.0559969444381,1.8049186534505505e+19,0.0,False,True,1117,2207,3.0628287851240574e-09,1.9012395511408505e-08,1287,2233,4.070754151188259e-09,1.9857887780573993e-08,612,1133,1.3155281442300543e-09,3.1512142772756326e-09,4.0180664125090333e-28,4.851685592719107e-32,4.724027182871601e-10,-11768416.884259116,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990001392678,0.999999001216339,9.90839566164286e-07
current_implicit_policy,208,311.1104889085728,312.3238745045757,0.08675663180682659,UNBOUNDED,legacy_active_cell_cfl,0.35000000000000003,1.8047789393890474e+19,1489468262530868.2,6.577441996145808e-13,1.6039020693374155e-08,1.2133855960029172,1.8047789393890474e+19,0,-11768418.295293074,2.9159635520957212,0.9236406460954314,2.9159635520957212,339.3965582448313,1.8047789393890474e+19,0.0,False,True,1116,2208,3.057707529286758e-09,1.9044238760169634e-08,1285,2232,4.057152382487053e-09,1.982468405589743e-08,608,1131,1.3067515810991748e-09,3.140685002813079e-09,4.138844530084042e-28,4.99749690049032e-32,4.724027182871601e-10,-11768418.295293074,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990002862376,0.9999990023221037,9.910201503975619e-07
current_implicit_policy,209,312.3238745045757,313.5280967629004,0.08709113798969456,UNBOUNDED,legacy_active_cell_cfl,0.35,1.791149685322557e+19,1540984326323679.2,6.804935209657592e-13,1.659376041760977e-08,1.2042222583247013,1.791149685322557e+19,0,-11768419.693884967,2.894017303480072,0.9167075143130603,2.894017303480072,363.3345812626316,1.791149685322557e+19,0.0,False,True,1116,2211,3.057707529286758e-09,1.9140088863296224e-08,1285,2233,4.057152382487053e-09,1.9857887780573993e-08,605,1129,1.3002076055354365e-09,3.1301909102235915e-09,4.2625638408668125e-28,5.14685836713739e-32,4.724027182871601e-10,-11768419.693884967,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990093682809,0.9999990120057342,9.912615069055393e-07
current_implicit_policy,210,313.5280967629004,314.7322283770306,0.08742561899361961,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7910150713328515e+19,1594007811400026.0,7.039085145105409e-13,1.7164732485808986e-08,1.2041316141301823,1.7910150713328515e+19,0,-11768421.069778157,3.0310642390264206,0.9166799136670276,3.0310642390264206,416.3055592627429,1.7910150713328515e+19,0.0,False,True,1110,2207,3.0271593187403135e-09,1.9012395511408505e-08,1285,2233,4.057152382487053e-09,1.9857887780573993e-08,601,1127,1.291533253577797e-09,3.1197318819526136e-09,4.388307973649612e-28,5.298663675533119e-32,4.724027182871601e-10,-11768421.069778157,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990046125194,0.9999990005805044,9.91541233588188e-07
current_implicit_policy,211,314.7322283770306,315.9362701554403,0.08776007504317786,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7908816579927177e+19,1648574396736258.2,7.280049359654673e-13,1.775232109940421e-08,1.2040417784096824,1.7908816579927177e+19,0,-11768422.43360388,3.0712747077597005,0.9166525591967744,3.0712747077597005,469.7420016155871,1.7908816579927177e+19,0.0,False,True,1108,2207,3.017044553921321e-09,1.9012395511408505e-08,1285,2234,4.057152382487053e-09,1.9891147117099363e-08,598,1125,1.2850654886457206e-09,3.109307800838378e-09,4.517054599147886e-28,5.454093109210585e-32,4.724027182871601e-10,-11768422.43360388,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990028371806,0.9999990088855325,9.91873703093327e-07
current_implicit_policy,212,315.9362701554403,317.140222900148,0.08809450636115222,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7907494357152387e+19,1704720389891466.5,7.527988186271147e-13,1.8356917228586763e-08,1.2039527447077185,1.7907494357152387e+19,0,-11768423.785454707,3.112012988736424,0.9357587417280204,3.112012988736424,559.8415537722321,1.7907494357152387e+19,0.0,False,True,1106,2207,3.0069635859582493e-09,1.9012395511408505e-08,1282,2232,4.036834897179688e-09,1.982468405589743e-08,594,1123,1.2764921575179287e-09,3.098918550110595e-09,4.64885717560307e-28,5.613211181959828e-32,4.724027182871601e-10,-11768423.785454707,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990009770957,0.9999990064483939,9.924219673914707e-07
current_implicit_policy,213,317.140222900148,318.3440874067732,0.08842891316854812,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7906183949972371e+19,1762482733615846.5,7.783064762903253e-13,1.897891868346766e-08,1.2038645066251952,1.7906183949972371e+19,0,-11768425.125422461,3.111859198134664,0.9165985809381428,3.111859198134664,657.6802904163193,1.7906183949972371e+19,0.0,False,True,1106,2209,3.0069635859582493e-09,1.9076135342162286e-08,1285,2235,4.057152382487053e-09,1.9924462158616037e-08,591,1121,1.2700997156744114e-09,3.0885640133891436e-09,4.783769703445114e-28,5.776083061735411e-32,4.724027182871601e-10,-11768425.125422461,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990026151395,0.9999990040845534,9.930146697438732e-07
current_implicit_policy,214,318.3440874067732,319.53887541542633,0.08876079872650731,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7771182854007163e+19,1821442757614896.2,8.043430255542998e-13,1.9613817102448235e-08,1.194788008653114,1.7771182854007163e+19,0,-11768426.453598222,3.1295856647207145,0.9351279256541196,3.1295856647207145,741.5176845700531,1.7771182854007163e+19,0.0,False,True,1104,2209,2.9969163019243527e-09,1.9076135342162286e-08,1281,2232,4.030085037578718e-09,1.982468405589743e-08,588,1119,1.2637392860234342e-09,3.078244074682768e-09,4.921846752439278e-28,5.942774603435465e-32,4.724027182871601e-10,-11768426.453598222,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990007052718,0.9999990003329755,9.937314401563627e-07
current_implicit_policy,215,319.53887541542633,320.7335783999297,0.08909266066664713,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7769920184494213e+19,1882069217126898.0,8.311154671633811e-13,2.0266660176141358e-08,1.1947029845033776,1.7769920184494213e+19,0,-11768427.760251828,3.2346029175223525,0.9286893387319384,3.2346029175223525,1000.4301963802159,1.7769920184494213e+19,0.0,False,True,1099,2207,2.971944721349356e-09,1.9012395511408505e-08,1282,2234,4.036834897179688e-09,1.9891147117099363e-08,584,1117,1.255308232933917e-09,3.0679586183877785e-09,5.062064125763103e-28,6.112049342201186e-32,4.724027182871601e-10,-11768427.760251828,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999004114166,0.9999990137644937,9.944716502122462e-07
current_implicit_policy,216,320.7335783999297,321.9281971165586,0.08942449919904405,UNBOUNDED,legacy_active_cell_cfl,0.35,1.7768668746210634e+19,1944400122386410.5,8.586405863099333e-13,2.0937857209635277e-08,1.1946187166289122,1.7768668746210634e+19,0,-11768429.055466494,3.108663940651174,0.9286628914510571,3.108663940651174,1353.3903057448495,1.7768668746210634e+19,0.0,False,True,1105,2215,3.0019357404933215e-09,1.926863984472918e-08,1282,2234,4.036834897179688e-09,1.9891147117099363e-08,581,1115,1.2490218763531435e-09,3.057707529286758e-09,5.205507303024033e-28,6.285217687995235e-32,4.724027182871601e-10,-11768429.055466494,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.9999990012894729,0.9999990023049846,9.952450760050647e-07
current_implicit_policy,217,321.9281971165586,323.1227323156187,0.0897563145321163,UNBOUNDED,legacy_active_cell_cfl,0.35,1.776742845050379e+19,2008474125848484.2,8.869354517887405e-13,2.1627824423632382e-08,1.194535199060131,1.776742845050379e+19,0,-11768430.339329112,3.2990598097736386,0.9415002039167204,3.2990598097736386,2153.30380852002,1.776742845050379e+19,0.0,False,True,1096,2208,2.9570617597255925e-09,1.9044238760169634e-08,1280,2233,4.023346464197223e-09,1.9857887780573993e-08,578,1113,1.2427670007091024e-09,3.047490692547267e-09,5.352231353491939e-28,6.462346098173734e-32,4.724027182871601e-10,-11768430.339329112,solver_active_cfl_diagnostics: smallest_contiguous_99.9999_percent_M0_or_M3_support_plus_reachable_faces,"solver_active_cfl_diagnostics: M0_quantile_band_[1e-8,1e-6]_plus_reachable_faces",solver_active_cfl_diagnostics: quantile_tail_characteristic_reaches_Rmin,0.999999002448454,0.9999990043701968,9.96132221775547e-07
