scenario,parameter_set,time_h,population,radius_left_m,radius_right_m,number_density_per_m4
effective_cnt,12,48.0,g,1.2996038341699765e-08,1.3454342644059439e-08,286069303.3517783
effective_cnt,12,48.0,g,1.3454342644059439e-08,1.3928809012738005e-08,14053392.826329095
effective_cnt,12,48.0,g,1.3928809012738005e-08,1.4420007401773285e-08,633041.4813873358
effective_cnt,12,48.0,g,1.4420007401773285e-08,1.492852786458893e-08,26150.06782691648
effective_cnt,12,48.0,g,1.492852786458893e-08,1.5454981262797523e-08,990.7294360896525
effective_cnt,12,48.0,g,1.5454981262797523e-08,1.6000000000000008e-08,34.42973090886242
effective_cnt,12,48.0,g,1.6000000000000008e-08,1.6564238781462064e-08,1.0976542064057702
effective_cnt,12,48.0,g,1.6564238781462064e-08,1.7148375400580694e-08,0.03210774256535167
effective_cnt,12,48.0,g,1.7148375400580694e-08,1.7753111553085538e-08,0.0008618403186975116
effective_cnt,12,48.0,g,1.7753111553085538e-08,1.8379173679952556e-08,2.123138763310519e-05
effective_cnt,12,48.0,g,1.8379173679952556e-08,1.902731384004355e-08,4.800949765102021e-07
effective_cnt,12,48.0,g,1.902731384004355e-08,1.9698310613518687e-08,9.966358944242311e-09
effective_cnt,12,48.0,g,1.9698310613518687e-08,2.03929700371082e-08,1.8996356790597684e-10
effective_cnt,12,48.0,g,2.03929700371082e-08,2.111212657236633e-08,3.3250078973092313e-12
effective_cnt,12,48.0,g,2.111212657236633e-08,2.1856644108070324e-08,5.3452481935824774e-14
effective_cnt,12,48.0,g,2.1856644108070324e-08,2.2627416997969535e-08,7.893327798793691e-16
effective_cnt,12,48.0,g,2.2627416997969535e-08,2.342537113513004e-08,1.0708621280879354e-17
effective_cnt,12,48.0,g,2.342537113513004e-08,2.4251465064166375e-08,1.3349099396474898e-19
effective_cnt,12,48.0,g,2.4251465064166375e-08,2.510669113269605e-08,1.5292512170772379e-21
effective_cnt,12,48.0,g,2.510669113269605e-08,2.5992076683399532e-08,1.6101902863740207e-23
effective_cnt,12,48.0,g,2.5992076683399532e-08,2.6908685288118884e-08,1.5585100332801642e-25
effective_cnt,12,48.0,g,2.6908685288118884e-08,2.7857618025476012e-08,1.3868771819285903e-27
effective_cnt,12,48.0,g,2.7857618025476012e-08,2.8840014803546574e-08,1.1348115715365835e-29
effective_cnt,12,48.0,g,2.8840014803546574e-08,2.985705572917787e-08,8.539403895507643e-32
effective_cnt,12,48.0,g,2.985705572917787e-08,3.090996252559505e-08,5.910298337474503e-34
effective_cnt,12,48.0,g,3.090996252559505e-08,3.200000000000002e-08,3.7629511552037186e-36
effective_cnt,12,48.0,g,3.200000000000002e-08,3.312847756292413e-08,2.204162572768994e-38
effective_cnt,12,48.0,g,3.312847756292413e-08,3.4296750801161394e-08,1.1879886875110276e-40
effective_cnt,12,48.0,g,3.4296750801161394e-08,3.550622310617108e-08,5.892391883997014e-43
effective_cnt,12,48.0,g,3.550622310617108e-08,3.675834735990512e-08,2.6899102337152097e-45
effective_cnt,12,48.0,g,3.675834735990512e-08,3.8054627680087104e-08,1.1303325048657843e-47
effective_cnt,12,48.0,g,3.8054627680087104e-08,3.939662122703738e-08,4.372718627308583e-50
effective_cnt,12,48.0,g,3.939662122703738e-08,4.0785940074216404e-08,1.5574982161402205e-52
effective_cnt,12,48.0,g,4.0785940074216404e-08,4.2224253144732665e-08,5.1084284991612044e-55
effective_cnt,12,48.0,g,4.2224253144732665e-08,4.3713288216140654e-08,1.54306083444328e-57
effective_cnt,12,48.0,g,4.3713288216140654e-08,4.5254833995939076e-08,4.293052385740433e-60
effective_cnt,12,48.0,g,4.5254833995939076e-08,4.685074227026009e-08,1.1002399168282166e-62
effective_cnt,12,48.0,g,4.685074227026009e-08,4.8502930128332756e-08,2.5977452431263814e-65
effective_cnt,12,48.0,g,4.8502930128332756e-08,5.021338226539211e-08,5.65122742690692e-68
effective_cnt,12,48.0,g,5.021338226539211e-08,5.198415336679907e-08,1.1328552801302979e-70
effective_cnt,12,48.0,g,5.198415336679907e-08,5.3817370576237775e-08,2.0928548419158265e-73
effective_cnt,12,48.0,g,5.3817370576237775e-08,5.571523605095203e-08,3.563556701259765e-76
effective_cnt,12,48.0,g,5.571523605095203e-08,5.768002960709316e-08,5.593121706527268e-79
effective_cnt,12,48.0,g,5.768002960709316e-08,5.971411145835575e-08,8.092753582354544e-82
effective_cnt,12,48.0,g,5.971411145835575e-08,6.181992505119012e-08,1.0795792522254715e-84
effective_cnt,12,48.0,g,6.181992505119012e-08,6.400000000000006e-08,1.3279231113598148e-87
effective_cnt,12,48.0,g,6.400000000000006e-08,6.625695512584827e-08,1.506242356025823e-90
effective_cnt,12,48.0,g,6.625695512584827e-08,6.859350160232279e-08,1.5756616987533789e-93
effective_cnt,12,48.0,g,6.859350160232279e-08,7.101244621234216e-08,1.5202650383235322e-96
effective_cnt,12,48.0,g,7.101244621234216e-08,7.351669471981024e-08,1.3530230993188452e-99
effective_cnt,12,48.0,g,7.351669471981024e-08,7.610925536017421e-08,1.1108653466331933e-102
effective_cnt,12,48.0,g,7.610925536017421e-08,7.879324245407478e-08,8.414494724236927e-106
effective_cnt,12,48.0,g,7.879324245407478e-08,8.157188014843281e-08,5.880910648456133e-109
effective_cnt,12,48.0,g,8.157188014843281e-08,8.444850628946534e-08,3.792712619088096e-112
effective_cnt,12,48.0,g,8.444850628946534e-08,8.742657643228132e-08,2.2572643602122334e-115
effective_cnt,12,48.0,g,8.742657643228132e-08,9.050966799187817e-08,1.2398803717096461e-118
effective_cnt,12,48.0,g,9.050966799187817e-08,9.370148454052019e-08,6.286069718458577e-122
effective_cnt,12,48.0,g,9.370148454052019e-08,9.700586025666553e-08,2.9418279760669634e-125
effective_cnt,12,48.0,g,9.700586025666553e-08,1.0042676453078402e-07,1.270954803548188e-128
effective_cnt,12,48.0,g,1.0042676453078402e-07,1.0396830673359816e-07,5.069361277317585e-132
effective_cnt,12,48.0,g,1.0396830673359816e-07,1.0763474115247556e-07,1.8669028203940726e-135
effective_cnt,12,48.0,g,1.0763474115247556e-07,1.1143047210190408e-07,6.348484036907782e-139
effective_cnt,12,48.0,g,1.1143047210190408e-07,1.1536005921418633e-07,1.9935733621027575e-142
effective_cnt,12,48.0,g,1.1536005921418633e-07,1.1942822291671127e-07,5.7815170442410395e-146
effective_cnt,12,48.0,g,1.1942822291671127e-07,1.2363985010238024e-07,1.548573574677012e-149
effective_cnt,12,48.0,g,1.2363985010238024e-07,1.28e-07,3.83118531960506e-153
effective_cnt,13,0.0,g,1e-09,1.0352649238413784e-09,0.0
effective_cnt,13,0.0,g,1.0352649238413784e-09,1.071773462536295e-09,0.0
effective_cnt,13,0.0,g,1.071773462536295e-09,1.1095694720678432e-09,0.0
effective_cnt,13,0.0,g,1.1095694720678432e-09,1.1486983549970341e-09,0.0
effective_cnt,13,0.0,g,1.1486983549970341e-09,1.1892071150027212e-09,0.0
effective_cnt,13,0.0,g,1.1892071150027212e-09,1.2311444133449173e-09,0.0
effective_cnt,13,0.0,g,1.2311444133449173e-09,1.2745606273192643e-09,0.0
effective_cnt,13,0.0,g,1.2745606273192643e-09,1.3195079107728923e-09,0.0
effective_cnt,13,0.0,g,1.3195079107728923e-09,1.3660402567543944e-09,0.0
effective_cnt,13,0.0,g,1.3660402567543944e-09,1.4142135623730951e-09,0.0
effective_cnt,13,0.0,g,1.4142135623730951e-09,1.4640856959456267e-09,0.0
effective_cnt,13,0.0,g,1.4640856959456267e-09,1.5157165665104007e-09,0.0
effective_cnt,13,0.0,g,1.5157165665104007e-09,1.569168195793499e-09,0.0
effective_cnt,13,0.0,g,1.569168195793499e-09,1.62450479271247e-09,0.0
effective_cnt,13,0.0,g,1.62450479271247e-09,1.6817928305074292e-09,0.0
effective_cnt,13,0.0,g,1.6817928305074292e-09,1.74110112659225e-09,0.0
effective_cnt,13,0.0,g,1.74110112659225e-09,1.8025009252216637e-09,0.0
effective_cnt,13,0.0,g,1.8025009252216637e-09,1.866065983073612e-09,0.0
effective_cnt,13,0.0,g,1.866065983073612e-09,1.93187265784969e-09,0.0
effective_cnt,13,0.0,g,1.93187265784969e-09,2e-09,0.0
effective_cnt,13,0.0,g,2e-09,2.070529847682757e-09,0.0
effective_cnt,13,0.0,g,2.070529847682757e-09,2.14354692507259e-09,0.0
effective_cnt,13,0.0,g,2.14354692507259e-09,2.219138944135687e-09,0.0
effective_cnt,13,0.0,g,2.219138944135687e-09,2.2973967099940687e-09,0.0
effective_cnt,13,0.0,g,2.2973967099940687e-09,2.3784142300054427e-09,0.0
effective_cnt,13,0.0,g,2.3784142300054427e-09,2.462288826689835e-09,0.0
effective_cnt,13,0.0,g,2.462288826689835e-09,2.549121254638529e-09,0.0
effective_cnt,13,0.0,g,2.549121254638529e-09,2.6390158215457845e-09,0.0
effective_cnt,13,0.0,g,2.6390158215457845e-09,2.7320805135087893e-09,0.0
effective_cnt,13,0.0,g,2.7320805135087893e-09,2.8284271247461906e-09,0.0
effective_cnt,13,0.0,g,2.8284271247461906e-09,2.9281713918912538e-09,0.0
effective_cnt,13,0.0,g,2.9281713918912538e-09,3.031433133020802e-09,0.0
effective_cnt,13,0.0,g,3.031433133020802e-09,3.1383363915869985e-09,0.0
effective_cnt,13,0.0,g,3.1383363915869985e-09,3.2490095854249403e-09,0.0
effective_cnt,13,0.0,g,3.2490095854249403e-09,3.363585661014859e-09,0.0
effective_cnt,13,0.0,g,3.363585661014859e-09,3.4822022531845003e-09,0.0
effective_cnt,13,0.0,g,3.4822022531845003e-09,3.605001850443328e-09,0.0
effective_cnt,13,0.0,g,3.605001850443328e-09,3.732131966147225e-09,0.0
effective_cnt,13,0.0,g,3.732131966147225e-09,3.86374531569938e-09,0.0
effective_cnt,13,0.0,g,3.86374531569938e-09,4.000000000000001e-09,0.0
effective_cnt,13,0.0,g,4.000000000000001e-09,4.141059695365514e-09,0.0
effective_cnt,13,0.0,g,4.141059695365514e-09,4.287093850145181e-09,0.0
effective_cnt,13,0.0,g,4.287093850145181e-09,4.438277888271374e-09,0.0
effective_cnt,13,0.0,g,4.438277888271374e-09,4.594793419988137e-09,0.0
effective_cnt,13,0.0,g,4.594793419988137e-09,4.7568284600108855e-09,0.0
effective_cnt,13,0.0,g,4.7568284600108855e-09,4.924577653379671e-09,0.0
effective_cnt,13,0.0,g,4.924577653379671e-09,5.098242509277059e-09,0.0
effective_cnt,13,0.0,g,5.098242509277059e-09,5.27803164309157e-09,0.0
effective_cnt,13,0.0,g,5.27803164309157e-09,5.464161027017579e-09,0.0
effective_cnt,13,0.0,g,5.464161027017579e-09,5.656854249492382e-09,0.0
effective_cnt,13,0.0,g,5.656854249492382e-09,5.856342783782508e-09,0.0
effective_cnt,13,0.0,g,5.856342783782508e-09,6.0628662660416044e-09,0.0
effective_cnt,13,0.0,g,6.0628662660416044e-09,6.276672783173998e-09,0.0
effective_cnt,13,0.0,g,6.276672783173998e-09,6.4980191708498814e-09,0.0
effective_cnt,13,0.0,g,6.4980191708498814e-09,6.7271713220297186e-09,0.0
effective_cnt,13,0.0,g,6.7271713220297186e-09,6.9644045063690015e-09,0.0
effective_cnt,13,0.0,g,6.9644045063690015e-09,7.210003700886657e-09,0.0
effective_cnt,13,0.0,g,7.210003700886657e-09,7.46426393229445e-09,0.0
effective_cnt,13,0.0,g,7.46426393229445e-09,7.727490631398761e-09,0.0
effective_cnt,13,0.0,g,7.727490631398761e-09,8.000000000000004e-09,0.0
effective_cnt,13,0.0,g,8.000000000000004e-09,8.28211939073103e-09,0.0
effective_cnt,13,0.0,g,8.28211939073103e-09,8.574187700290363e-09,0.0
effective_cnt,13,0.0,g,8.574187700290363e-09,8.876555776542749e-09,0.0
effective_cnt,13,0.0,g,8.876555776542749e-09,9.189586839976276e-09,0.0
effective_cnt,13,0.0,g,9.189586839976276e-09,9.513656920021773e-09,0.0
effective_cnt,13,0.0,g,9.513656920021773e-09,9.849155306759342e-09,0.0
effective_cnt,13,0.0,g,9.849155306759342e-09,1.0196485018554098e-08,0.0
effective_cnt,13,0.0,g,1.0196485018554098e-08,1.0556063286183163e-08,0.0
effective_cnt,13,0.0,g,1.0556063286183163e-08,1.092832205403516e-08,0.0
effective_cnt,13,0.0,g,1.092832205403516e-08,1.1313708498984766e-08,0.0
effective_cnt,13,0.0,g,1.1313708498984766e-08,1.1712685567565018e-08,0.0
effective_cnt,13,0.0,g,1.1712685567565018e-08,1.2125732532083186e-08,0.0
effective_cnt,13,0.0,g,1.2125732532083186e-08,1.2553345566348024e-08,0.0
effective_cnt,13,0.0,g,1.2553345566348024e-08,1.2996038341699765e-08,0.0
effective_cnt,13,0.0,g,1.2996038341699765e-08,1.3454342644059439e-08,0.0
effective_cnt,13,0.0,g,1.3454342644059439e-08,1.3928809012738005e-08,0.0
effective_cnt,13,0.0,g,1.3928809012738005e-08,1.4420007401773285e-08,0.0
effective_cnt,13,0.0,g,1.4420007401773285e-08,1.492852786458893e-08,0.0
effective_cnt,13,0.0,g,1.492852786458893e-08,1.5454981262797523e-08,0.0
effective_cnt,13,0.0,g,1.5454981262797523e-08,1.6000000000000008e-08,0.0
effective_cnt,13,0.0,g,1.6000000000000008e-08,1.6564238781462064e-08,0.0
effective_cnt,13,0.0,g,1.6564238781462064e-08,1.7148375400580694e-08,0.0
effective_cnt,13,0.0,g,1.7148375400580694e-08,1.7753111553085538e-08,0.0
effective_cnt,13,0.0,g,1.7753111553085538e-08,1.8379173679952556e-08,0.0
effective_cnt,13,0.0,g,1.8379173679952556e-08,1.902731384004355e-08,0.0
effective_cnt,13,0.0,g,1.902731384004355e-08,1.9698310613518687e-08,0.0
effective_cnt,13,0.0,g,1.9698310613518687e-08,2.03929700371082e-08,0.0
effective_cnt,13,0.0,g,2.03929700371082e-08,2.111212657236633e-08,0.0
effective_cnt,13,0.0,g,2.111212657236633e-08,2.1856644108070324e-08,0.0
effective_cnt,13,0.0,g,2.1856644108070324e-08,2.2627416997969535e-08,0.0
effective_cnt,13,0.0,g,2.2627416997969535e-08,2.342537113513004e-08,0.0
effective_cnt,13,0.0,g,2.342537113513004e-08,2.4251465064166375e-08,0.0
effective_cnt,13,0.0,g,2.4251465064166375e-08,2.510669113269605e-08,0.0
effective_cnt,13,0.0,g,2.510669113269605e-08,2.5992076683399532e-08,0.0
effective_cnt,13,0.0,g,2.5992076683399532e-08,2.6908685288118884e-08,0.0
effective_cnt,13,0.0,g,2.6908685288118884e-08,2.7857618025476012e-08,0.0
effective_cnt,13,0.0,g,2.7857618025476012e-08,2.8840014803546574e-08,0.0
effective_cnt,13,0.0,g,2.8840014803546574e-08,2.985705572917787e-08,0.0
effective_cnt,13,0.0,g,2.985705572917787e-08,3.090996252559505e-08,0.0
effective_cnt,13,0.0,g,3.090996252559505e-08,3.200000000000002e-08,0.0
effective_cnt,13,0.0,g,3.200000000000002e-08,3.312847756292413e-08,0.0
effective_cnt,13,0.0,g,3.312847756292413e-08,3.4296750801161394e-08,0.0
effective_cnt,13,0.0,g,3.4296750801161394e-08,3.550622310617108e-08,0.0
effective_cnt,13,0.0,g,3.550622310617108e-08,3.675834735990512e-08,0.0
effective_cnt,13,0.0,g,3.675834735990512e-08,3.8054627680087104e-08,0.0
effective_cnt,13,0.0,g,3.8054627680087104e-08,3.939662122703738e-08,0.0
effective_cnt,13,0.0,g,3.939662122703738e-08,4.0785940074216404e-08,0.0
effective_cnt,13,0.0,g,4.0785940074216404e-08,4.2224253144732665e-08,0.0
effective_cnt,13,0.0,g,4.2224253144732665e-08,4.3713288216140654e-08,0.0
effective_cnt,13,0.0,g,4.3713288216140654e-08,4.5254833995939076e-08,0.0
effective_cnt,13,0.0,g,4.5254833995939076e-08,4.685074227026009e-08,0.0
effective_cnt,13,0.0,g,4.685074227026009e-08,4.8502930128332756e-08,0.0
effective_cnt,13,0.0,g,4.8502930128332756e-08,5.021338226539211e-08,0.0
effective_cnt,13,0.0,g,5.021338226539211e-08,5.198415336679907e-08,0.0
effective_cnt,13,0.0,g,5.198415336679907e-08,5.3817370576237775e-08,0.0
effective_cnt,13,0.0,g,5.3817370576237775e-08,5.571523605095203e-08,0.0
effective_cnt,13,0.0,g,5.571523605095203e-08,5.768002960709316e-08,0.0
effective_cnt,13,0.0,g,5.768002960709316e-08,5.971411145835575e-08,0.0
effective_cnt,13,0.0,g,5.971411145835575e-08,6.181992505119012e-08,0.0
effective_cnt,13,0.0,g,6.181992505119012e-08,6.400000000000006e-08,0.0
effective_cnt,13,0.0,g,6.400000000000006e-08,6.625695512584827e-08,0.0
effective_cnt,13,0.0,g,6.625695512584827e-08,6.859350160232279e-08,0.0
effective_cnt,13,0.0,g,6.859350160232279e-08,7.101244621234216e-08,0.0
effective_cnt,13,0.0,g,7.101244621234216e-08,7.351669471981024e-08,0.0
effective_cnt,13,0.0,g,7.351669471981024e-08,7.610925536017421e-08,0.0
effective_cnt,13,0.0,g,7.610925536017421e-08,7.879324245407478e-08,0.0
effective_cnt,13,0.0,g,7.879324245407478e-08,8.157188014843281e-08,0.0
effective_cnt,13,0.0,g,8.157188014843281e-08,8.444850628946534e-08,0.0
effective_cnt,13,0.0,g,8.444850628946534e-08,8.742657643228132e-08,0.0
effective_cnt,13,0.0,g,8.742657643228132e-08,9.050966799187817e-08,0.0
effective_cnt,13,0.0,g,9.050966799187817e-08,9.370148454052019e-08,0.0
effective_cnt,13,0.0,g,9.370148454052019e-08,9.700586025666553e-08,0.0
effective_cnt,13,0.0,g,9.700586025666553e-08,1.0042676453078402e-07,0.0
effective_cnt,13,0.0,g,1.0042676453078402e-07,1.0396830673359816e-07,0.0
effective_cnt,13,0.0,g,1.0396830673359816e-07,1.0763474115247556e-07,0.0
effective_cnt,13,0.0,g,1.0763474115247556e-07,1.1143047210190408e-07,0.0
effective_cnt,13,0.0,g,1.1143047210190408e-07,1.1536005921418633e-07,0.0
effective_cnt,13,0.0,g,1.1536005921418633e-07,1.1942822291671127e-07,0.0
effective_cnt,13,0.0,g,1.1942822291671127e-07,1.2363985010238024e-07,0.0
effective_cnt,13,0.0,g,1.2363985010238024e-07,1.28e-07,0.0
effective_cnt,13,0.5,g,1e-09,1.0352649238413784e-09,1.3777805373793966e+30
effective_cnt,13,0.5,g,1.0352649238413784e-09,1.071773462536295e-09,1.3267188811805144e+30
effective_cnt,13,0.5,g,1.071773462536295e-09,1.1095694720678432e-09,1.442537736078348e+30
effective_cnt,13,0.5,g,1.1095694720678432e-09,1.1486983549970341e-09,1.5633983871856124e+30
effective_cnt,13,0.5,g,1.1486983549970341e-09,1.1892071150027212e-09,1.697580013341025e+30
effective_cnt,13,0.5,g,1.1892071150027212e-09,1.2311444133449173e-09,1.8682798390561527e+30
effective_cnt,13,0.5,g,1.2311444133449173e-09,1.2745606273192643e-09,2.0673188365706355e+30
effective_cnt,13,0.5,g,1.2745606273192643e-09,1.3195079107728923e-09,2.3068144432755658e+30
effective_cnt,13,0.5,g,1.3195079107728923e-09,1.3660402567543944e-09,2.566776929484746e+30
effective_cnt,13,0.5,g,1.3660402567543944e-09,1.4142135623730951e-09,2.8679321740313815e+30
effective_cnt,13,0.5,g,1.4142135623730951e-09,1.4640856959456267e-09,3.208745299942458e+30
effective_cnt,13,0.5,g,1.4640856959456267e-09,1.5157165665104007e-09,3.595009368650835e+30
effective_cnt,13,0.5,g,1.5157165665104007e-09,1.569168195793499e-09,4.033513243290835e+30
effective_cnt,13,0.5,g,1.569168195793499e-09,1.62450479271247e-09,4.5319755936984025e+30
effective_cnt,13,0.5,g,1.62450479271247e-09,1.6817928305074292e-09,5.099097142756882e+30
effective_cnt,13,0.5,g,1.6817928305074292e-09,1.74110112659225e-09,5.744604917059684e+30
effective_cnt,13,0.5,g,1.74110112659225e-09,1.8025009252216637e-09,6.47927394497065e+30
effective_cnt,13,0.5,g,1.8025009252216637e-09,1.866065983073612e-09,7.31491288320223e+30
effective_cnt,13,0.5,g,1.866065983073612e-09,1.93187265784969e-09,8.2643014206815e+30
effective_cnt,13,0.5,g,1.93187265784969e-09,2e-09,9.341090203701865e+30
effective_cnt,13,0.5,g,2e-09,2.070529847682757e-09,1.0559807524162472e+31
effective_cnt,13,0.5,g,2.070529847682757e-09,2.14354692507259e-09,1.1936715388579348e+31
effective_cnt,13,0.5,g,2.14354692507259e-09,2.219138944135687e-09,1.3494440330908887e+31
effective_cnt,13,0.5,g,2.219138944135687e-09,2.2973967099940687e-09,1.5279635662972047e+31
effective_cnt,13,0.5,g,2.2973967099940687e-09,2.3784142300054427e-09,1.741652140034959e+31
effective_cnt,13,0.5,g,2.3784142300054427e-09,2.462288826689835e-09,2.0236229035261591e+31
effective_cnt,13,0.5,g,2.462288826689835e-09,2.549121254638529e-09,2.4514451064847004e+31
effective_cnt,13,0.5,g,2.549121254638529e-09,2.6390158215457845e-09,3.1756817208896686e+31
effective_cnt,13,0.5,g,2.6390158215457845e-09,2.7320805135087893e-09,4.425437389778257e+31
effective_cnt,13,0.5,g,2.7320805135087893e-09,2.8284271247461906e-09,6.4424409616959105e+31
effective_cnt,13,0.5,g,2.8284271247461906e-09,2.9281713918912538e-09,9.313717005563078e+31
effective_cnt,13,0.5,g,2.9281713918912538e-09,3.031433133020802e-09,1.2760335006098507e+32
effective_cnt,13,0.5,g,3.031433133020802e-09,3.1383363915869985e-09,1.6048592838739888e+32
effective_cnt,13,0.5,g,3.1383363915869985e-09,3.2490095854249403e-09,1.8188174646965084e+32
effective_cnt,13,0.5,g,3.2490095854249403e-09,3.363585661014859e-09,1.8389757933792768e+32
effective_cnt,13,0.5,g,3.363585661014859e-09,3.4822022531845003e-09,1.650351644706679e+32
effective_cnt,13,0.5,g,3.4822022531845003e-09,3.605001850443328e-09,1.3114064733678934e+32
effective_cnt,13,0.5,g,3.605001850443328e-09,3.732131966147225e-09,9.218265705442559e+31
effective_cnt,13,0.5,g,3.732131966147225e-09,3.86374531569938e-09,5.7314407597760325e+31
effective_cnt,13,0.5,g,3.86374531569938e-09,4.000000000000001e-09,3.153107744747241e+31
effective_cnt,13,0.5,g,4.000000000000001e-09,4.141059695365514e-09,1.5358583399960285e+31
effective_cnt,13,0.5,g,4.141059695365514e-09,4.287093850145181e-09,6.628978564098193e+30
effective_cnt,13,0.5,g,4.287093850145181e-09,4.438277888271374e-09,2.537520772129674e+30
effective_cnt,13,0.5,g,4.438277888271374e-09,4.594793419988137e-09,8.62272651810203e+29
effective_cnt,13,0.5,g,4.594793419988137e-09,4.7568284600108855e-09,2.6035404637740106e+29
effective_cnt,13,0.5,g,4.7568284600108855e-09,4.924577653379671e-09,6.9916875311668465e+28
effective_cnt,13,0.5,g,4.924577653379671e-09,5.098242509277059e-09,1.6714999861693154e+28
effective_cnt,13,0.5,g,5.098242509277059e-09,5.27803164309157e-09,3.560723678936748e+27
effective_cnt,13,0.5,g,5.27803164309157e-09,5.464161027017579e-09,6.765009485187213e+26
effective_cnt,13,0.5,g,5.464161027017579e-09,5.656854249492382e-09,1.1472971190473164e+26
effective_cnt,13,0.5,g,5.656854249492382e-09,5.856342783782508e-09,1.7383104158959438e+25
effective_cnt,13,0.5,g,5.856342783782508e-09,6.0628662660416044e-09,2.3549201693123485e+24
effective_cnt,13,0.5,g,6.0628662660416044e-09,6.276672783173998e-09,2.854713919353976e+23
effective_cnt,13,0.5,g,6.276672783173998e-09,6.4980191708498814e-09,3.098940246044635e+22
effective_cnt,13,0.5,g,6.4980191708498814e-09,6.7271713220297186e-09,3.01468038184968e+21
effective_cnt,13,0.5,g,6.7271713220297186e-09,6.9644045063690015e-09,2.629945947344662e+20
effective_cnt,13,0.5,g,6.9644045063690015e-09,7.210003700886657e-09,2.0588127411299398e+19
effective_cnt,13,0.5,g,7.210003700886657e-09,7.46426393229445e-09,1.4471902402129777e+18
effective_cnt,13,0.5,g,7.46426393229445e-09,7.727490631398761e-09,9.139764998488677e+16
effective_cnt,13,0.5,g,7.727490631398761e-09,8.000000000000004e-09,5189133891865577.0
effective_cnt,13,0.5,g,8.000000000000004e-09,8.28211939073103e-09,264998421461783.56
effective_cnt,13,0.5,g,8.28211939073103e-09,8.574187700290363e-09,12178871573668.957
effective_cnt,13,0.5,g,8.574187700290363e-09,8.876555776542749e-09,503966883089.9013
effective_cnt,13,0.5,g,8.876555776542749e-09,9.189586839976276e-09,18785958871.100586
effective_cnt,13,0.5,g,9.189586839976276e-09,9.513656920021773e-09,631097062.0058311
effective_cnt,13,0.5,g,9.513656920021773e-09,9.849155306759342e-09,19115052.38764754
effective_cnt,13,0.5,g,9.849155306759342e-09,1.0196485018554098e-08,522212.1225409817
effective_cnt,13,0.5,g,1.0196485018554098e-08,1.0556063286183163e-08,12872.91484921665
effective_cnt,13,0.5,g,1.0556063286183163e-08,1.092832205403516e-08,286.4328397222234
effective_cnt,13,0.5,g,1.092832205403516e-08,1.1313708498984766e-08,5.7548441867646805
effective_cnt,13,0.5,g,1.1313708498984766e-08,1.1712685567565018e-08,0.10443588776486162
effective_cnt,13,0.5,g,1.1712685567565018e-08,1.2125732532083186e-08,0.00171239498783332
effective_cnt,13,0.5,g,1.2125732532083186e-08,1.2553345566348024e-08,2.5375868909379632e-05
effective_cnt,13,0.5,g,1.2553345566348024e-08,1.2996038341699765e-08,3.399522874873397e-07
effective_cnt,13,0.5,g,1.2996038341699765e-08,1.3454342644059439e-08,4.118177743577914e-09
effective_cnt,13,0.5,g,1.3454342644059439e-08,1.3928809012738005e-08,4.512167586251607e-11
effective_cnt,13,0.5,g,1.3928809012738005e-08,1.4420007401773285e-08,4.4725423072341645e-13
effective_cnt,13,0.5,g,1.4420007401773285e-08,1.492852786458893e-08,4.011457731467396e-15
effective_cnt,13,0.5,g,1.492852786458893e-08,1.5454981262797523e-08,3.256202862523086e-17
effective_cnt,13,0.5,g,1.5454981262797523e-08,1.6000000000000008e-08,2.392537674971103e-19
effective_cnt,13,0.5,g,1.6000000000000008e-08,1.6564238781462064e-08,1.5915294578865662e-21
effective_cnt,13,0.5,g,1.6564238781462064e-08,1.7148375400580694e-08,9.586136057636809e-24
effective_cnt,13,0.5,g,1.7148375400580694e-08,1.7753111553085538e-08,5.228824465723264e-26
effective_cnt,13,0.5,g,1.7753111553085538e-08,1.8379173679952556e-08,2.583145593131427e-28
effective_cnt,13,0.5,g,1.8379173679952556e-08,1.902731384004355e-08,1.155913055464513e-30
effective_cnt,13,0.5,g,1.902731384004355e-08,1.9698310613518687e-08,4.6856997128290075e-33
effective_cnt,13,0.5,g,1.9698310613518687e-08,2.03929700371082e-08,1.7208094512435565e-35
effective_cnt,13,0.5,g,2.03929700371082e-08,2.111212657236633e-08,5.725728895711632e-38
effective_cnt,13,0.5,g,2.111212657236633e-08,2.1856644108070324e-08,1.7262103174171428e-40
effective_cnt,13,0.5,g,2.1856644108070324e-08,2.2627416997969535e-08,4.71564939867735e-43
effective_cnt,13,0.5,g,2.2627416997969535e-08,2.342537113513004e-08,1.1673171027150952e-45
effective_cnt,13,0.5,g,2.342537113513004e-08,2.4251465064166375e-08,2.618455158455533e-48
effective_cnt,13,0.5,g,2.4251465064166375e-08,2.510669113269605e-08,5.322486379861176e-51
effective_cnt,13,0.5,g,2.510669113269605e-08,2.5992076683399532e-08,9.80383600400681e-54
effective_cnt,13,0.5,g,2.5992076683399532e-08,2.6908685288118884e-08,1.6363766256965673e-56
effective_cnt,13,0.5,g,2.6908685288118884e-08,2.7857618025476012e-08,2.474939961416129e-59
effective_cnt,13,0.5,g,2.7857618025476012e-08,2.8840014803546574e-08,3.3917462936867326e-62
effective_cnt,13,0.5,g,2.8840014803546574e-08,2.985705572917787e-08,4.2115029748339875e-65
effective_cnt,13,0.5,g,2.985705572917787e-08,3.090996252559505e-08,4.7378170912727175e-68
